Framework,Source_File,Source_Line,Source_Snippet,Sink_File,Sink_Line,Sink_Snippet,Guards_Hit,Guards_Files,Sink_API
WordPress,wp-admin/includes/misc.php,1399,	$current_url  = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-includes/sitemaps/class-wp-sitemaps-renderer.php,68,		$sitemap_url = home_url( '/wp-sitemap.xsl' );,0,,home_url
WordPress,wp-admin/includes/class-wp-list-table.php,1048,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-includes/sitemaps/class-wp-sitemaps-renderer.php,71,			$sitemap_url = home_url( '/?sitemap-stylesheet=sitemap' );,0,,home_url
WordPress,wp-admin/includes/class-wp-list-table.php,1402,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-includes/sitemaps/class-wp-sitemaps-renderer.php,71,			$sitemap_url = home_url( '/?sitemap-stylesheet=sitemap' );,0,,home_url
WordPress,wp-admin/includes/misc.php,1399,	$current_url  = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-includes/sitemaps/class-wp-sitemaps-renderer.php,71,			$sitemap_url = home_url( '/?sitemap-stylesheet=sitemap' );,0,,home_url
WordPress,wp-admin/includes/class-wp-list-table.php,1048,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-includes/sitemaps/class-wp-sitemaps-renderer.php,99,		$sitemap_url = home_url( '/wp-sitemap-index.xsl' );,0,,home_url
WordPress,wp-admin/includes/class-wp-list-table.php,1402,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-includes/sitemaps/class-wp-sitemaps-renderer.php,99,		$sitemap_url = home_url( '/wp-sitemap-index.xsl' );,0,,home_url
WordPress,wp-admin/includes/misc.php,1399,	$current_url  = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-includes/sitemaps/class-wp-sitemaps-renderer.php,99,		$sitemap_url = home_url( '/wp-sitemap-index.xsl' );,0,,home_url
WordPress,wp-admin/includes/class-wp-list-table.php,1048,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-includes/sitemaps/class-wp-sitemaps-renderer.php,102,			$sitemap_url = home_url( '/?sitemap-stylesheet=index' );,0,,home_url
WordPress,wp-admin/includes/class-wp-list-table.php,1402,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-includes/sitemaps/class-wp-sitemaps-renderer.php,102,			$sitemap_url = home_url( '/?sitemap-stylesheet=index' );,0,,home_url
WordPress,wp-admin/includes/misc.php,1399,	$current_url  = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-includes/sitemaps/class-wp-sitemaps-renderer.php,102,			$sitemap_url = home_url( '/?sitemap-stylesheet=index' );,0,,home_url
WordPress,wp-admin/includes/class-wp-list-table.php,1048,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-includes/sitemaps/providers/class-wp-sitemaps-posts.php,112,"				'loc' => home_url( '/' ),",0,,home_url
WordPress,wp-admin/includes/class-wp-list-table.php,1402,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-includes/sitemaps/providers/class-wp-sitemaps-posts.php,112,"				'loc' => home_url( '/' ),",0,,home_url
WordPress,wp-admin/includes/misc.php,1399,	$current_url  = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-includes/sitemaps/providers/class-wp-sitemaps-posts.php,112,"				'loc' => home_url( '/' ),",0,,home_url
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-login.php,967,				wp_redirect( site_url( 'wp-login.php?action=lostpassword&error=expiredkey' ) );,0,,wp_redirect
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-login.php,967,				wp_redirect( site_url( 'wp-login.php?action=lostpassword&error=expiredkey' ) );,0,,wp_redirect
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-login.php,969,				wp_redirect( site_url( 'wp-login.php?action=lostpassword&error=invalidkey' ) );,0,,wp_redirect
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-login.php,969,				wp_redirect( site_url( 'wp-login.php?action=lostpassword&error=invalidkey' ) );,0,,wp_redirect
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-login.php,1111,"			wp_redirect( apply_filters( 'wp_signup_location', network_site_url( 'wp-signup.php' ) ) );",0,,wp_redirect
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-login.php,1111,"			wp_redirect( apply_filters( 'wp_signup_location', network_site_url( 'wp-signup.php' ) ) );",0,,wp_redirect
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-login.php,1116,			wp_redirect( site_url( 'wp-login.php?registration=disabled' ) );,0,,wp_redirect
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-login.php,1116,			wp_redirect( site_url( 'wp-login.php?registration=disabled' ) );,0,,wp_redirect
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,xmlrpc.php,41,"			<api name=""WordPress"" blogID=""1"" preferred=""true"" apiLink=""<?php echo site_url( 'xmlrpc.php', 'rpc' ); ?>"" />",0,,site_url
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,xmlrpc.php,41,"			<api name=""WordPress"" blogID=""1"" preferred=""true"" apiLink=""<?php echo site_url( 'xmlrpc.php', 'rpc' ); ?>"" />",0,,site_url
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,xmlrpc.php,42,"			<api name=""Movable Type"" blogID=""1"" preferred=""false"" apiLink=""<?php echo site_url( 'xmlrpc.php', 'rpc' ); ?>"" />",0,,site_url
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,xmlrpc.php,42,"			<api name=""Movable Type"" blogID=""1"" preferred=""false"" apiLink=""<?php echo site_url( 'xmlrpc.php', 'rpc' ); ?>"" />",0,,site_url
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,xmlrpc.php,43,"			<api name=""MetaWeblog"" blogID=""1"" preferred=""false"" apiLink=""<?php echo site_url( 'xmlrpc.php', 'rpc' ); ?>"" />",0,,site_url
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,xmlrpc.php,43,"			<api name=""MetaWeblog"" blogID=""1"" preferred=""false"" apiLink=""<?php echo site_url( 'xmlrpc.php', 'rpc' ); ?>"" />",0,,site_url
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,xmlrpc.php,44,"			<api name=""Blogger"" blogID=""1"" preferred=""false"" apiLink=""<?php echo site_url( 'xmlrpc.php', 'rpc' ); ?>"" />",0,,site_url
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,xmlrpc.php,44,"			<api name=""Blogger"" blogID=""1"" preferred=""false"" apiLink=""<?php echo site_url( 'xmlrpc.php', 'rpc' ); ?>"" />",0,,site_url
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-signup.php,45,	wp_redirect( network_site_url( 'wp-signup.php' ) );,0,,wp_redirect
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-signup.php,45,	wp_redirect( network_site_url( 'wp-signup.php' ) );,0,,wp_redirect
WordPress,wp-admin/includes/class-wp-list-table.php,1048,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/upgrade.php,81,			$siteurl     = site_url();,0,,site_url
WordPress,wp-admin/includes/class-wp-list-table.php,1402,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/upgrade.php,81,			$siteurl     = site_url();,0,,site_url
WordPress,wp-admin/includes/misc.php,1399,	$current_url  = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/upgrade.php,81,			$siteurl     = site_url();,0,,site_url
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-trackback.php,101,	wp_redirect( get_permalink( $post_id ) );,0,,wp_redirect
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-trackback.php,101,	wp_redirect( get_permalink( $post_id ) );,0,,wp_redirect
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-login.php,967,				wp_redirect( site_url( 'wp-login.php?action=lostpassword&error=expiredkey' ) );,0,,wp_redirect
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-login.php,967,				wp_redirect( site_url( 'wp-login.php?action=lostpassword&error=expiredkey' ) );,0,,wp_redirect
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-login.php,969,				wp_redirect( site_url( 'wp-login.php?action=lostpassword&error=invalidkey' ) );,0,,wp_redirect
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-login.php,969,				wp_redirect( site_url( 'wp-login.php?action=lostpassword&error=invalidkey' ) );,0,,wp_redirect
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-login.php,1111,"			wp_redirect( apply_filters( 'wp_signup_location', network_site_url( 'wp-signup.php' ) ) );",0,,wp_redirect
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-login.php,1111,"			wp_redirect( apply_filters( 'wp_signup_location', network_site_url( 'wp-signup.php' ) ) );",0,,wp_redirect
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-login.php,1116,			wp_redirect( site_url( 'wp-login.php?registration=disabled' ) );,0,,wp_redirect
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-login.php,1116,			wp_redirect( site_url( 'wp-login.php?registration=disabled' ) );,0,,wp_redirect
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-login.php,1422,				wp_redirect( $redirect_to );,0,,wp_redirect
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-login.php,1422,				wp_redirect( $redirect_to );,0,,wp_redirect
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-activate.php,17,	wp_redirect( wp_registration_url() );,0,,wp_redirect
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-activate.php,17,	wp_redirect( wp_registration_url() );,0,,wp_redirect
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-signup.php,20,	wp_redirect( network_home_url() );,0,,wp_redirect
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-signup.php,20,	wp_redirect( network_home_url() );,0,,wp_redirect
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-signup.php,40,	wp_redirect( wp_registration_url() );,0,,wp_redirect
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-signup.php,40,	wp_redirect( wp_registration_url() );,0,,wp_redirect
WordPress,wp-login.php,20,		wp_safe_redirect( 'https://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-signup.php,45,	wp_redirect( network_site_url( 'wp-signup.php' ) );,0,,wp_redirect
WordPress,wp-login.php,522,	$url = dirname( set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['PHP_SELF'] ) );,wp-signup.php,45,	wp_redirect( network_site_url( 'wp-signup.php' ) );,0,,wp_redirect
WordPress,wp-admin/includes/class-wp-list-table.php,1048,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/users.php,45,				wp_redirect( network_admin_url( 'users.php' ) );,0,,wp_redirect
WordPress,wp-admin/includes/class-wp-list-table.php,1402,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/users.php,45,				wp_redirect( network_admin_url( 'users.php' ) );,0,,wp_redirect
WordPress,wp-admin/includes/misc.php,1399,	$current_url  = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/users.php,45,				wp_redirect( network_admin_url( 'users.php' ) );,0,,wp_redirect
WordPress,wp-admin/includes/class-wp-list-table.php,1048,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/users.php,153,				wp_redirect( $location );,0,,wp_redirect
WordPress,wp-admin/includes/class-wp-list-table.php,1402,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/users.php,153,				wp_redirect( $location );,0,,wp_redirect
WordPress,wp-admin/includes/misc.php,1399,	$current_url  = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/users.php,153,				wp_redirect( $location );,0,,wp_redirect
WordPress,wp-admin/includes/class-wp-list-table.php,1048,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/users.php,197,			wp_redirect(,0,,wp_redirect
WordPress,wp-admin/includes/class-wp-list-table.php,1402,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/users.php,197,			wp_redirect(,0,,wp_redirect
WordPress,wp-admin/includes/misc.php,1399,	$current_url  = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/users.php,197,			wp_redirect(,0,,wp_redirect
WordPress,wp-admin/includes/class-wp-list-table.php,1048,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/users.php,216,"	wp_redirect( add_query_arg( 'paged', $total_pages ) );",0,,wp_redirect
WordPress,wp-admin/includes/class-wp-list-table.php,1402,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/users.php,216,"	wp_redirect( add_query_arg( 'paged', $total_pages ) );",0,,wp_redirect
WordPress,wp-admin/includes/misc.php,1399,	$current_url  = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/users.php,216,"	wp_redirect( add_query_arg( 'paged', $total_pages ) );",0,,wp_redirect
WordPress,wp-admin/includes/class-wp-list-table.php,1048,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/settings.php,34,	wp_redirect( network_admin_url( $redirect ) );,0,,wp_redirect
WordPress,wp-admin/includes/class-wp-list-table.php,1402,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/settings.php,34,	wp_redirect( network_admin_url( $redirect ) );,0,,wp_redirect
WordPress,wp-admin/includes/misc.php,1399,	$current_url  = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/settings.php,34,	wp_redirect( network_admin_url( $redirect ) );,0,,wp_redirect
WordPress,wp-admin/includes/class-wp-list-table.php,1048,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/settings.php,40,	wp_redirect( network_admin_url( 'settings.php?updated=true' ) );,0,,wp_redirect
WordPress,wp-admin/includes/class-wp-list-table.php,1402,		$current_url = set_url_scheme( 'http://' . $_SERVER['HTTP_HOST'] . $_SERVER['REQUEST_URI'] );,wp-admin/network/settings.php,40,	wp_redirect( network_admin_url( 'settings.php?updated=true' ) );,0,,wp_redirect
